128.695	540.522	150.282	507.31100000000004	1
451.677	419.3	453.338	390.24	2
374.46	729.828	385.254	697.447	3
270.674	799.572	291.431	822.82	4
446.695	607.7760000000001	463.301	583.697	5
432.581	736.47	452.507	714.883	6
214.215	582.037	229.16	560.4490000000001	7
385.254	626.042	394.387	603.624	8
275.656	465.79600000000005	289.771	443.37800000000004	9
183.494	678.35	190.136	654.272	10
377.781	834.445	395.218	817.008	11
273.995	550.4860000000001	278.147	572.0730000000001	12
122.883	613.588	125.374	590.34	13
324.643	807.0450000000001	334.606	787.118	14
295.583	719.865	308.037	698.277	15
346.23	678.35	351.212	655.1020000000001	16
303.055	611.927	315.51	601.964	17
363.667	787.118	383.593	774.664	18
536.367	611.097	548.821	593.6610000000001	19
415.144	789.609	421.787	768.8520000000001	20
386.084	723.186	410.163	718.2040000000001	21
301.395	402.694	321.322	417.639	22
237.463	667.556	246.596	645.969	23
153.603	692.465	173.53	704.089	24
411.823	404.355	434.241	406.01500000000004	25
150.282	507.31100000000004	165.227	491.535	26
188.476	638.4960000000001	202.591	621.8910000000001	27
503.155	650.12	510.628	671.7080000000001	28
411.823	681.671	421.787	663.405	29
341.249	587.849	354.533	571.243	30
338.758	782.967	341.249	762.2090000000001	31
433.411	443.37800000000004	442.544	422.62100000000004	32
548.821	728.998	562.936	744.773	33
376.951	453.34200000000004	396.878	451.68100000000004	34
491.531	488.21400000000006	500.664	499.00800000000004	35
275.656	420.961	295.583	430.09400000000005	36
528.064	713.222	550.482	712.392	37
327.134	544.674	343.74	553.807	38
367.818	709.071	383.593	694.126	39
231.651	666.726	235.802	645.969	40
365.327	415.97900000000004	366.988	393.56100000000004	41
244.105	567.091	264.032	562.94	42
310.528	822.82	325.473	814.518	43
528.894	655.932	529.724	634.345	44
322.152	602.7940000000001	336.267	587.849	45
513.949	645.969	529.724	634.345	46
351.212	448.36	364.497	434.245	47
217.536	611.097	226.669	629.363	48
254.068	660.914	270.674	656.763	49
357.855	591.1700000000001	359.515	572.0730000000001	50
274.826	600.303	277.317	579.546	51
363.667	787.118	374.46	799.572	52
298.074	484.89300000000003	311.358	477.42	53
352.043	741.452	366.988	730.658	54
476.586	441.718	480.737	421.79100000000005	55
535.536	571.243	541.348	554.637	56
271.504	680.011	278.977	660.914	57
496.513	728.168	511.458	718.2040000000001	58
132.016	658.423	145.301	666.726	59
315.51	601.964	320.492	582.867	60
180.173	673.368	185.154	654.272	61
326.304	655.932	327.964	636.005	62
476.586	459.15400000000005	489.87	472.439	63
543.839	672.538	554.633	688.3140000000001	64
396.878	652.611	405.181	635.1750000000001	65
427.599	662.575	442.544	651.7810000000001	66
355.364	631.854	371.139	620.23	67
128.695	540.522	131.186	559.619	68
427.599	662.575	436.732	680.011	69
281.468	729.828	295.583	719.865	70
219.196	658.423	231.651	643.4780000000001	71
214.215	742.282	228.329	749.755	72
212.554	601.964	219.196	583.697	73
315.51	531.389	327.134	544.674	74
459.15	711.562	468.283	706.58	75
247.426	543.8430000000001	266.523	539.692	76
461.641	629.363	469.944	616.0790000000001	77
585.354	757.2280000000001	593.657	768.8520000000001	78
159.415	533.8800000000001	169.379	517.274	79
234.141	606.115	240.784	623.551	80
362.006	415.97900000000004	364.497	434.245	81
430.92	710.731	446.695	711.562	82
505.646	503.15900000000005	520.591	491.535	83
205.081	721.5250000000001	217.536	709.071	84
368.648	641.817	379.442	627.703	85
480.737	413.488	498.173	413.488	86
374.46	417.639	384.424	401.86400000000003	87
235.802	627.703	243.275	644.308	88
361.176	805.384	366.988	821.1600000000001	89
438.393	575.394	454.168	565.431	90
443.374	447.53000000000003	450.847	430.92400000000004	91
142.81	538.8620000000001	146.131	557.128	92
235.802	685.8230000000001	237.463	667.556	93
339.588	409.33700000000005	355.364	416.809	94
390.236	768.0210000000001	406.842	759.719	95
193.457	620.23	200.1	602.7940000000001	96
166.058	675.029	173.53	688.3140000000001	97
539.688	654.272	543.839	672.538	98
372.8	675.029	388.575	668.3870000000001	99
301.395	402.694	309.698	386.91900000000004	100
347.061	781.306	352.873	767.191	101
304.716	456.663	320.492	447.53000000000003	102
175.191	588.6790000000001	176.852	572.0730000000001	103
414.314	443.37800000000004	425.108	445.869	104
288.941	540.522	292.262	557.128	105
181.003	538.8620000000001	189.306	555.4670000000001	106
293.092	672.538	300.565	685.8230000000001	107
260.711	671.7080000000001	270.674	656.763	108
246.596	645.969	254.068	660.914	109
278.147	680.841	293.092	672.538	110
463.301	449.19000000000005	476.586	459.15400000000005	111
504.816	811.196	508.137	794.591	112
172.7	657.5930000000001	180.173	673.368	113
522.252	514.783	530.555	499.838	114
184.324	636.005	193.457	620.23	115
246.596	645.969	260.711	635.1750000000001	116
365.327	463.305	376.951	453.34200000000004	117
397.708	629.363	409.332	616.909	118
313.019	677.52	320.492	689.974	119
304.716	552.9770000000001	308.037	569.5820000000001	120
304.716	547.165	319.661	552.146	121
415.144	654.272	425.108	643.4780000000001	122
364.497	612.7570000000001	366.157	595.321	123
303.886	724.0160000000001	316.34	712.392	124
125.374	617.739	141.149	620.23	125
151.113	664.235	157.755	649.29	126
179.342	491.535	195.948	486.55300000000005	127
307.207	799.572	322.152	792.9300000000001	128
415.144	654.272	420.956	638.4960000000001	129
548.821	728.998	556.294	744.773	130
473.265	441.718	476.586	459.15400000000005	131
155.264	644.308	164.397	630.193	132
222.517	583.697	233.311	569.5820000000001	133
315.51	567.091	319.661	552.146	134
299.734	629.363	299.734	612.7570000000001	135
267.353	612.7570000000001	283.959	612.7570000000001	136
323.813	463.305	332.116	450.021	137
250.747	582.037	263.202	571.243	138
197.609	680.841	206.742	666.726	139
251.578	686.653	264.862	681.671	140
318.001	700.768	334.606	700.768	141
366.988	393.56100000000004	383.593	397.713	142
454.168	565.431	466.622	557.128	143
254.899	618.569	267.353	612.7570000000001	144
328.794	664.235	335.437	679.1800000000001	145
379.442	439.22700000000003	394.387	432.58500000000004	146
277.317	642.648	291.431	639.327	147
195.948	728.998	210.063	737.301	148
499.834	494.85600000000005	507.307	481.572	149
408.502	773.8330000000001	414.314	763.04	150
244.105	769.682	252.408	755.567	151
158.585	592.0	175.191	588.6790000000001	152
553.803	755.567	555.463	772.173	153
244.935	472.439	259.05	463.305	154
210.893	558.789	223.348	547.995	155
385.254	697.447	396.878	702.4290000000001	156
366.988	821.1600000000001	367.818	835.275	157
176.852	572.0730000000001	187.645	562.11	158
401.86	427.603	406.842	413.488	159
151.943	635.1750000000001	156.925	619.4000000000001	160
320.492	447.53000000000003	323.813	463.305	161
487.38	655.1020000000001	503.155	650.12	162
495.682	469.117	495.682	453.34200000000004	163
247.426	712.392	252.408	728.168	164
301.395	531.389	304.716	547.165	165
495.682	469.117	503.985	455.833	166
281.468	660.0840000000001	287.28	645.969	167
300.565	685.8230000000001	310.528	674.1990000000001	168
394.387	402.694	403.52	403.52500000000003	169
221.687	486.55300000000005	232.481	499.00800000000004	170
225.008	585.358	227.499	601.964	171
274.826	528.068	275.656	544.674	172
397.708	656.763	411.823	658.423	173
572.069	775.494	586.184	767.191	174
427.599	690.8050000000001	436.732	680.011	175
435.902	631.854	439.223	616.909	176
143.64	571.243	158.585	565.431	177
181.003	538.8620000000001	190.966	533.05	178
245.766	601.964	252.408	587.849	179
348.721	609.436	359.515	599.473	180
391.896	747.264	405.181	742.282	181
274.826	694.956	290.601	699.107	182
341.249	762.2090000000001	345.4	748.094	183
533.045	763.87	533.876	749.755	184
208.403	637.666	220.027	634.345	185
133.677	576.225	141.149	590.34	186
473.265	602.7940000000001	484.058	594.491	187
225.839	670.047	227.499	685.8230000000001	188
489.87	472.439	491.531	488.21400000000006	189
363.667	654.272	366.988	670.047	190
304.716	456.663	305.546	472.439	191
497.343	710.731	511.458	718.2040000000001	192
394.387	603.624	410.993	603.624	193
261.541	704.9190000000001	267.353	719.034	194
429.259	749.755	432.581	736.47	195
523.082	692.465	528.064	707.4100000000001	196
298.074	785.457	303.055	775.494	197
173.53	704.089	173.53	688.3140000000001	198
280.638	600.303	294.753	595.321	199
