1023.0058593749999	1194.989453125	1111.962890625	1194.989453125	1
827.8934375	430.55203125	850.4292187499999	367.09601562499995	2
745.459921875	556.8710156249999	765.623515625	605.500859375	3
739.5294531249999	491.04281249999997	784.0079687499999	475.030546875	4
159.52960937499998	230.69523437500004	205.78726562499997	259.161484375	5
772.1470312499999	52.1881249999999	817.21859375	72.35171874999992	6
982.678671875	1126.196015625	1025.3780468749999	1105.439375	7
393.19007812499996	259.75453125	403.864921875	209.34554687499997	8
540.265703125	235.43960937500003	584.1511718749999	210.53164062500002	9
986.8299999999999	201.04289062500004	986.8299999999999	147.66867187499997	10
386.07351562499997	309.57046875000003	391.4109375	261.533671875	11
591.86078125	915.664375	629.81578125	899.0590625	12
749.6112499999999	348.7115625	782.821875	315.50093749999996	13
224.764765625	371.84039062499994	234.25351562499998	418.69109374999994	14
725.296328125	715.807578125	722.3310937499999	668.3638281249999	15
716.400625	872.9649999999999	726.482421875	826.70734375	16
396.1553125	320.24531249999995	434.703359375	295.33734374999995	17
308.977421875	581.1859375	355.235078125	587.11640625	18
134.02859375	269.24328125	142.92429687499998	228.32304687500005	19
231.28828124999998	99.03882812500001	276.35984375	94.29445312500002	20
738.93640625	928.71140625	759.6930468749999	968.445546875	21
973.7829687499999	374.21257812500005	1007.586640625	351.08375	22
651.16546875	1040.2042187499999	682.5969531249999	1072.821796875	23
202.82203124999998	568.731953125	238.997890625	595.4190625	24
345.15328124999996	400.8996875	346.932421875	443.59906249999995	25
983.8647656249999	413.35367187500003	1011.7379687499999	383.10828125	26
623.2922656249999	302.45390625000005	654.130703125	278.13898437499995	27
751.390390625	656.502890625	790.531484375	672.51515625	28
546.7892187499999	443.00601562500003	553.312734375	486.2984375	29
712.2492968749999	178.50710937500003	756.7278124999999	181.47234374999994	30
752.576484375	697.423125	722.3310937499999	668.3638281249999	31
823.7421093749999	240.77703125000005	843.3126562499999	202.22898437499998	32
155.97132812499999	341.595	175.54187499999998	379.54999999999995	33
555.091875	339.81585937499995	558.65015625	384.29437499999995	34
596.6051562499999	842.1265625	614.989609375	804.1715624999999	35
546.7892187499999	443.00601562500003	582.37203125	417.505	36
316.093984375	386.073515625	330.32710937499996	346.339375	37
454.86695312499995	399.12054687499995	482.14710937499996	428.77289062499995	38
529.5908593749999	782.821875	559.83625	808.3228906249999	39
363.53773437499996	307.79132812499995	368.282109375	265.09195312500003	40
482.14710937499996	431.73812499999997	504.68289062499997	465.54179687500005	41
1111.962890625	1194.989453125	1136.870859375	1164.151015625	42
829.07953125	71.75867187500012	832.044765625	30.245390625000027	43
829.07953125	856.952734375	867.6275781249999	847.4639843749999	44
997.50484375	61.67687500000011	1002.24921875	103.783203125	45
419.28414062499996	755.54171875	422.249375	713.435390625	46
647.6071875	588.895546875	684.9691406249999	577.034609375	47
106.155390625	288.813828125	134.621640625	312.53570312500005	48
582.965078125	201.04289062500004	598.384296875	163.68093750000003	49
737.7503125	824.33515625	774.5192187499999	839.754375	50
